filename,width,height,class,xmin,ymin,xmax,ymax
CTR_87.jpg,640,480,peach,595,174,631,217
CTR_87.jpg,640,480,peach,539,338,565,372
CTR_87.jpg,640,480,peach,540,353,576,390
CTR_87.jpg,640,480,peach,546,392,578,422
CTR_87.jpg,640,480,peach,553,414,585,443
CTR_87.jpg,640,480,peach,143,80,170,108
CTR_87.jpg,640,480,peach,206,303,241,333
CTR_87.jpg,640,480,peach,615,296,640,334
CTR_236.jpg,640,481,peach,265,384,298,418
CTR_236.jpg,640,481,peach,270,359,303,393
CTR_236.jpg,640,481,peach,331,330,372,377
CTR_236.jpg,640,481,peach,426,257,465,303
CTR_236.jpg,640,481,peach,485,263,522,303
CTR_236.jpg,640,481,peach,568,175,600,215
CTR_236.jpg,640,481,peach,355,256,393,310
CTR_236.jpg,640,481,peach,300,221,339,260
CTR_236.jpg,640,481,peach,337,448,389,481
CTR_30.jpg,480,640,peach,360,153,423,215
CTR_30.jpg,480,640,peach,318,159,368,208
CTR_30.jpg,480,640,peach,327,191,395,258
CTR_30.jpg,480,640,peach,287,221,352,287
CTR_30.jpg,480,640,peach,278,397,319,436
CTR_30.jpg,480,640,peach,259,428,296,466
CTR_119.jpg,480,640,peach,1,66,49,113
CTR_119.jpg,480,640,peach,41,364,76,398
CTR_119.jpg,480,640,peach,29,438,64,475
CTR_119.jpg,480,640,peach,245,204,271,236
CTR_119.jpg,480,640,peach,224,230,256,264
CTR_119.jpg,480,640,peach,363,85,406,128
CTR_119.jpg,480,640,peach,305,224,335,256
CTR_119.jpg,480,640,peach,316,246,349,278
CTR_119.jpg,480,640,peach,309,272,338,301
CTR_119.jpg,480,640,peach,321,287,355,324
CTR_119.jpg,480,640,peach,345,232,381,262
CTR_119.jpg,480,640,peach,251,314,283,345
CTR_119.jpg,480,640,peach,362,356,398,397
CTR_119.jpg,480,640,peach,301,421,333,455
CTR_119.jpg,480,640,peach,421,131,453,168
CTR_119.jpg,480,640,peach,450,136,489,180
CTR_119.jpg,480,640,peach,533,197,554,219
CTR_119.jpg,480,640,peach,516,191,540,211
CTR_187.jpg,640,481,peach,227,33,273,84
CTR_187.jpg,640,481,peach,183,41,232,91
CTR_187.jpg,640,481,peach,164,369,206,409
CTR_187.jpg,640,481,peach,181,411,216,447
CTR_187.jpg,640,481,peach,190,439,225,471
CTR_187.jpg,640,481,peach,306,361,340,395
CTR_187.jpg,640,481,peach,226,291,262,327
CTR_187.jpg,640,481,peach,607,221,639,260
CTR_187.jpg,640,481,peach,601,254,637,284
CTR_187.jpg,640,481,peach,223,320,256,354
CTR_187.jpg,640,481,peach,118,417,152,449
CTR_187.jpg,640,481,peach,584,171,611,209
CTR_253.jpg,480,640,peach,113,187,141,216
CTR_253.jpg,480,640,peach,85,303,112,329
CTR_253.jpg,480,640,peach,91,389,116,411
CTR_253.jpg,480,640,peach,69,393,97,416
CTR_253.jpg,480,640,peach,131,411,159,436
CTR_253.jpg,480,640,peach,146,421,172,445
CTR_253.jpg,480,640,peach,155,403,183,425
CTR_253.jpg,480,640,peach,152,367,179,391
CTR_253.jpg,480,640,peach,246,231,271,256
CTR_149.jpg,480,640,peach,167,24,209,61
CTR_149.jpg,480,640,peach,165,54,204,92
CTR_149.jpg,480,640,peach,205,44,233,76
CTR_149.jpg,480,640,peach,164,191,185,222
CTR_149.jpg,480,640,peach,155,209,186,240
CTR_149.jpg,480,640,peach,302,342,337,380
CTR_149.jpg,480,640,peach,276,402,304,439
CTR_149.jpg,480,640,peach,374,304,413,347
CTR_149.jpg,480,640,peach,396,324,430,361
CTR_149.jpg,480,640,peach,365,409,398,445
CTR_149.jpg,480,640,peach,434,0,490,66
CTR_149.jpg,480,640,peach,525,326,561,360
CTR_149.jpg,480,640,peach,489,404,526,440
CTR_149.jpg,480,640,peach,470,423,508,460
CTR_149.jpg,480,640,peach,537,424,568,452
CTR_185.jpg,640,480,peach,518,439,547,469
CTR_185.jpg,640,480,peach,513,393,541,420
CTR_185.jpg,640,480,peach,446,448,468,469
CTR_185.jpg,640,480,peach,394,374,427,402
CTR_185.jpg,640,480,peach,381,354,414,382
CTR_185.jpg,640,480,peach,377,382,406,411
CTR_185.jpg,640,480,peach,326,313,349,333
CTR_185.jpg,640,480,peach,327,327,352,348
CTR_185.jpg,640,480,peach,242,104,268,135
CTR_185.jpg,640,480,peach,41,189,74,217
CTR_185.jpg,640,480,peach,83,261,116,292
CTR_185.jpg,640,480,peach,1,431,23,460
CTR_185.jpg,640,480,peach,18,271,46,296
CTR_185.jpg,640,480,peach,53,232,84,263
CTR_185.jpg,640,480,peach,22,454,58,480
CTR_115.jpg,480,640,peach,219,46,268,96
CTR_115.jpg,480,640,peach,286,115,333,162
CTR_115.jpg,480,640,peach,197,173,241,217
CTR_115.jpg,480,640,peach,395,237,430,271
CTR_115.jpg,480,640,peach,383,311,418,348
CTR_115.jpg,480,640,peach,324,285,359,319
CTR_115.jpg,480,640,peach,319,313,351,348
CTR_115.jpg,480,640,peach,305,289,334,319
CTR_115.jpg,480,640,peach,599,77,625,109
CTR_115.jpg,480,640,peach,578,103,610,137
CTR_115.jpg,480,640,peach,605,187,637,218
CTR_115.jpg,480,640,peach,586,448,611,476
CTR_280.jpg,640,481,peach,297,217,343,264
CTR_280.jpg,640,481,peach,246,356,272,399
CTR_280.jpg,640,481,peach,368,366,412,407
CTR_280.jpg,640,481,peach,420,397,452,436
CTR_280.jpg,640,481,peach,434,420,468,454
CTR_280.jpg,640,481,peach,408,430,450,470
CTR_280.jpg,640,481,peach,440,445,478,480
CTR_280.jpg,640,481,peach,534,238,586,286
CTR_280.jpg,640,481,peach,585,262,633,319
CTR_280.jpg,640,481,peach,582,328,630,377
CTR_280.jpg,640,481,peach,531,364,562,403
CTR_280.jpg,640,481,peach,533,390,571,420
CTR_280.jpg,640,481,peach,486,462,521,481
CTR_49.jpg,640,481,peach,387,26,433,86
CTR_49.jpg,640,481,peach,419,19,475,78
CTR_49.jpg,640,481,peach,292,215,347,266
CTR_49.jpg,640,481,peach,275,262,322,309
CTR_49.jpg,640,481,peach,281,304,322,344
CTR_49.jpg,640,481,peach,308,324,353,375
CTR_49.jpg,640,481,peach,307,286,355,334
CTR_49.jpg,640,481,peach,310,248,358,293
CTR_49.jpg,640,481,peach,340,246,388,288
CTR_49.jpg,640,481,peach,365,258,424,313
CTR_49.jpg,640,481,peach,389,302,438,355
CTR_49.jpg,640,481,peach,568,399,591,429
CTR_49.jpg,640,481,peach,608,428,633,454
CTR_49.jpg,640,481,peach,373,1,430,41
CTR_49.jpg,640,481,peach,435,1,478,28
CTR_49.jpg,640,481,peach,405,365,435,408
CTR_152.jpg,640,480,peach,6,360,27,382
CTR_152.jpg,640,480,peach,70,385,92,403
CTR_152.jpg,640,480,peach,114,337,134,358
CTR_152.jpg,640,480,peach,124,294,154,324
CTR_152.jpg,640,480,peach,44,242,67,262
CTR_152.jpg,640,480,peach,128,254,156,281
CTR_152.jpg,640,480,peach,104,218,123,240
CTR_152.jpg,640,480,peach,173,226,198,252
CTR_152.jpg,640,480,peach,175,269,200,297
CTR_152.jpg,640,480,peach,223,187,257,218
CTR_152.jpg,640,480,peach,208,165,234,193
CTR_152.jpg,640,480,peach,115,76,139,98
CTR_152.jpg,640,480,peach,152,89,173,112
CTR_152.jpg,640,480,peach,212,122,236,146
CTR_152.jpg,640,480,peach,234,25,261,53
CTR_152.jpg,640,480,peach,207,8,231,31
CTR_152.jpg,640,480,peach,565,136,600,173
CTR_152.jpg,640,480,peach,608,257,639,295
CTR_152.jpg,640,480,peach,599,390,634,431
CTR_152.jpg,640,480,peach,575,403,607,436
CTR_152.jpg,640,480,peach,41,283,62,303
CTR_152.jpg,640,480,peach,283,16,315,44
CTR_152.jpg,640,480,peach,554,150,580,182
CTR_152.jpg,640,480,peach,323,124,343,149
CTR_152.jpg,640,480,peach,1,331,23,353
CTR_98.jpg,480,640,peach,441,251,485,291
CTR_98.jpg,480,640,peach,497,263,526,295
CTR_98.jpg,480,640,peach,356,329,394,364
CTR_98.jpg,480,640,peach,31,231,54,249
CTR_98.jpg,480,640,peach,28,244,51,264
CTR_98.jpg,480,640,peach,109,348,130,364
CTR_98.jpg,480,640,peach,120,351,137,368
CTR_98.jpg,480,640,peach,121,366,138,383
CTR_101.jpg,640,480,peach,188,307,222,342
CTR_101.jpg,640,480,peach,171,366,203,395
CTR_101.jpg,640,480,peach,263,367,296,400
CTR_101.jpg,640,480,peach,373,70,405,99
CTR_101.jpg,640,480,peach,478,311,502,333
CTR_101.jpg,640,480,peach,473,329,501,351
CTR_101.jpg,640,480,peach,277,391,307,416
CTR_288.jpg,480,640,peach,231,48,269,87
CTR_288.jpg,480,640,peach,211,115,241,164
CTR_288.jpg,480,640,peach,237,162,269,202
CTR_288.jpg,480,640,peach,240,192,275,227
CTR_288.jpg,480,640,peach,224,199,255,235
CTR_288.jpg,480,640,peach,236,220,268,251
CTR_288.jpg,480,640,peach,211,229,241,260
CTR_288.jpg,480,640,peach,217,375,244,405
CTR_288.jpg,480,640,peach,227,326,254,353
CTR_288.jpg,480,640,peach,305,370,334,402
CTR_288.jpg,480,640,peach,292,394,319,424
CTR_288.jpg,480,640,peach,388,87,416,118
CTR_288.jpg,480,640,peach,408,164,435,192
CTR_300.jpg,480,640,peach,8,231,34,259
CTR_300.jpg,480,640,peach,19,306,53,338
CTR_300.jpg,480,640,peach,28,0,80,48
CTR_300.jpg,480,640,peach,79,24,127,81
CTR_300.jpg,480,640,peach,76,90,124,139
CTR_300.jpg,480,640,peach,25,126,56,165
CTR_300.jpg,480,640,peach,27,152,65,182
CTR_300.jpg,480,640,peach,242,287,273,320
CTR_300.jpg,480,640,peach,83,448,114,478
CTR_300.jpg,480,640,peach,264,337,295,371
CTR_300.jpg,480,640,peach,295,303,328,342
CTR_300.jpg,480,640,peach,308,341,347,381
CTR_300.jpg,480,640,peach,443,253,481,295
CTR_300.jpg,480,640,peach,522,224,570,281
CTR_300.jpg,480,640,peach,519,287,564,332
CTR_300.jpg,480,640,peach,412,314,456,353
CTR_300.jpg,480,640,peach,453,156,491,194
CTR_300.jpg,480,640,peach,459,130,499,165
CTR_300.jpg,480,640,peach,445,88,478,125
CTR_300.jpg,480,640,peach,454,63,486,97
CTR_300.jpg,480,640,peach,402,74,438,104
CTR_32.jpg,480,640,peach,308,387,332,411
CTR_32.jpg,480,640,peach,519,263,541,292
CTR_32.jpg,480,640,peach,523,356,550,385
CTR_199.jpg,480,640,peach,14,347,35,374
CTR_199.jpg,480,640,peach,25,350,50,374
CTR_196.jpg,640,480,peach,152,52,197,92
CTR_196.jpg,640,480,peach,255,41,295,78
CTR_196.jpg,640,480,peach,286,29,323,66
CTR_196.jpg,640,480,peach,390,98,422,128
CTR_196.jpg,640,480,peach,371,105,399,131
CTR_196.jpg,640,480,peach,348,110,381,145
CTR_196.jpg,640,480,peach,370,134,407,171
CTR_196.jpg,640,480,peach,348,162,380,192
CTR_196.jpg,640,480,peach,371,164,405,192
CTR_196.jpg,640,480,peach,399,134,434,166
CTR_196.jpg,640,480,peach,429,126,459,157
CTR_196.jpg,640,480,peach,410,161,446,195
CTR_196.jpg,640,480,peach,444,158,473,187
CTR_196.jpg,640,480,peach,476,140,505,165
CTR_196.jpg,640,480,peach,473,162,506,193
CTR_196.jpg,640,480,peach,493,177,522,208
CTR_196.jpg,640,480,peach,466,191,499,220
CTR_196.jpg,640,480,peach,508,124,545,159
CTR_196.jpg,640,480,peach,531,250,565,278
CTR_196.jpg,640,480,peach,536,275,567,311
CTR_196.jpg,640,480,peach,470,278,499,313
CTR_196.jpg,640,480,peach,428,303,462,337
CTR_196.jpg,640,480,peach,367,231,394,258
CTR_196.jpg,640,480,peach,304,219,329,245
CTR_196.jpg,640,480,peach,307,253,332,276
CTR_196.jpg,640,480,peach,319,373,353,407
CTR_196.jpg,640,480,peach,414,395,447,428
CTR_196.jpg,640,480,peach,419,373,451,408
CTR_196.jpg,640,480,peach,467,378,493,407
CTR_196.jpg,640,480,peach,440,459,470,479
CTR_196.jpg,640,480,peach,487,346,518,377
CTR_196.jpg,640,480,peach,539,332,570,364
CTR_196.jpg,640,480,peach,560,338,590,368
CTR_196.jpg,640,480,peach,543,359,572,387
CTR_196.jpg,640,480,peach,514,375,538,403
CTR_196.jpg,640,480,peach,532,382,560,409
CTR_196.jpg,640,480,peach,527,401,552,426
CTR_196.jpg,640,480,peach,539,426,566,451
CTR_196.jpg,640,480,peach,603,299,639,339
CTR_196.jpg,640,480,peach,151,23,185,55
CTR_196.jpg,640,480,peach,401,1,448,42
CTR_196.jpg,640,480,peach,439,1,489,32
CTR_196.jpg,640,480,peach,609,27,636,75
CTR_196.jpg,640,480,peach,616,376,640,418
CTR_196.jpg,640,480,peach,345,87,381,116
CTR_301.jpg,480,640,peach,97,175,128,209
CTR_301.jpg,480,640,peach,113,144,139,178
CTR_301.jpg,480,640,peach,84,34,117,76
CTR_301.jpg,480,640,peach,232,165,263,200
CTR_301.jpg,480,640,peach,308,256,343,294
CTR_301.jpg,480,640,peach,113,326,161,359
CTR_301.jpg,480,640,peach,405,209,430,236
CTR_301.jpg,480,640,peach,403,193,422,216
CTR_301.jpg,480,640,peach,462,287,490,317
CTR_301.jpg,480,640,peach,428,358,459,394
CTR_301.jpg,480,640,peach,567,330,590,358
CTR_301.jpg,480,640,peach,607,282,632,306
CTR_301.jpg,480,640,peach,617,72,639,100
CTR_301.jpg,480,640,peach,600,308,623,332
CTR_301.jpg,480,640,peach,265,339,298,379
CTR_301.jpg,480,640,peach,252,363,284,397
CTR_301.jpg,480,640,peach,249,316,275,341
CTR_301.jpg,480,640,peach,267,403,299,435
CTR_301.jpg,480,640,peach,142,361,178,411
CTR_301.jpg,480,640,peach,3,174,29,199
CTR_301.jpg,480,640,peach,568,194,588,217
CTR_301.jpg,480,640,peach,582,206,602,226
CTR_301.jpg,480,640,peach,448,225,481,255
CTR_301.jpg,480,640,peach,204,47,245,83
CTR_223.jpg,640,480,peach,475,42,523,91
CTR_223.jpg,640,480,peach,422,18,461,56
CTR_223.jpg,640,480,peach,347,36,389,76
CTR_223.jpg,640,480,peach,406,59,446,93
CTR_223.jpg,640,480,peach,383,73,415,109
CTR_223.jpg,640,480,peach,291,77,324,111
CTR_223.jpg,640,480,peach,373,180,415,225
CTR_223.jpg,640,480,peach,309,248,350,284
CTR_223.jpg,640,480,peach,304,298,341,330
CTR_223.jpg,640,480,peach,306,324,334,354
CTR_223.jpg,640,480,peach,407,314,433,342
CTR_223.jpg,640,480,peach,489,371,520,405
CTR_223.jpg,640,480,peach,583,84,612,112
CTR_223.jpg,640,480,peach,584,325,615,357
CTR_223.jpg,640,480,peach,1,234,20,269
CTR_223.jpg,640,480,peach,469,1,515,20
CTR_102.jpg,640,481,peach,304,223,336,258
CTR_102.jpg,640,481,peach,190,87,222,136
CTR_102.jpg,640,481,peach,140,330,184,366
CTR_102.jpg,640,481,peach,390,462,420,481
CTR_48.jpg,640,480,peach,568,128,602,169
CTR_48.jpg,640,480,peach,438,240,478,281
CTR_48.jpg,640,480,peach,489,239,530,274
CTR_48.jpg,640,480,peach,550,284,590,319
CTR_48.jpg,640,480,peach,516,435,544,463
CTR_48.jpg,640,480,peach,483,343,507,369
CTR_48.jpg,640,480,peach,479,357,509,383
CTR_48.jpg,640,480,peach,535,130,570,171
CTR_48.jpg,640,480,peach,225,329,254,355
CTR_48.jpg,640,480,peach,211,312,236,333
CTR_48.jpg,640,480,peach,179,362,207,385
CTR_48.jpg,640,480,peach,183,400,205,422
CTR_48.jpg,640,480,peach,136,389,163,413
CTR_48.jpg,640,480,peach,150,383,174,404
CTR_48.jpg,640,480,peach,122,426,150,448
CTR_48.jpg,640,480,peach,76,382,98,406
CTR_48.jpg,640,480,peach,1,359,20,378
CTR_48.jpg,640,480,peach,147,243,167,262
CTR_48.jpg,640,480,peach,151,232,173,248
CTR_48.jpg,640,480,peach,557,336,583,364
CTR_48.jpg,640,480,peach,212,347,232,366
CTR_228.jpg,480,640,peach,259,210,311,260
CTR_228.jpg,480,640,peach,270,282,318,331
CTR_228.jpg,480,640,peach,217,258,256,296
CTR_228.jpg,480,640,peach,142,276,184,316
CTR_228.jpg,480,640,peach,201,299,241,333
CTR_228.jpg,480,640,peach,178,313,210,349
CTR_228.jpg,480,640,peach,86,317,119,351
CTR_228.jpg,480,640,peach,168,420,210,465
CTR_228.jpg,480,640,peach,469,185,503,215
CTR_228.jpg,480,640,peach,378,324,407,352
CTR_228.jpg,480,640,peach,191,99,226,132
CTR_228.jpg,480,640,peach,224,204,251,245
CTR_45.jpg,640,481,peach,184,226,238,273
CTR_45.jpg,640,481,peach,355,125,404,172
CTR_45.jpg,640,481,peach,292,214,348,267
CTR_45.jpg,640,481,peach,336,212,385,259
CTR_45.jpg,640,481,peach,190,390,219,429
CTR_45.jpg,640,481,peach,293,281,340,317
CTR_45.jpg,640,481,peach,21,328,69,376
CTR_45.jpg,640,481,peach,310,353,348,392
CTR_36.jpg,640,480,peach,107,33,159,80
CTR_36.jpg,640,480,peach,138,24,185,57
CTR_36.jpg,640,480,peach,399,14,439,50
CTR_36.jpg,640,480,peach,309,160,351,199
CTR_36.jpg,640,480,peach,324,181,368,215
CTR_36.jpg,640,480,peach,191,218,224,254
CTR_36.jpg,640,480,peach,222,215,257,243
CTR_36.jpg,640,480,peach,240,223,281,260
CTR_36.jpg,640,480,peach,236,260,274,294
CTR_36.jpg,640,480,peach,258,254,295,284
CTR_36.jpg,640,480,peach,235,296,266,329
CTR_36.jpg,640,480,peach,190,312,234,346
CTR_36.jpg,640,480,peach,182,342,227,380
CTR_36.jpg,640,480,peach,160,331,193,363
CTR_36.jpg,640,480,peach,412,406,452,445
CTR_36.jpg,640,480,peach,461,428,499,465
CTR_36.jpg,640,480,peach,368,378,404,409
CTR_36.jpg,640,480,peach,330,350,353,381
CTR_36.jpg,640,480,peach,505,422,532,447
CTR_36.jpg,640,480,peach,371,464,408,480
CTR_36.jpg,640,480,peach,425,460,458,480
CTR_127.jpg,640,480,peach,25,314,65,350
CTR_127.jpg,640,480,peach,56,305,76,330
CTR_127.jpg,640,480,peach,77,71,120,117
CTR_127.jpg,640,480,peach,397,24,431,63
CTR_127.jpg,640,480,peach,419,39,454,71
CTR_127.jpg,640,480,peach,386,96,418,129
CTR_127.jpg,640,480,peach,374,134,401,162
CTR_127.jpg,640,480,peach,359,148,390,181
CTR_127.jpg,640,480,peach,380,157,407,181
CTR_127.jpg,640,480,peach,366,170,392,194
CTR_127.jpg,640,480,peach,444,109,476,146
CTR_127.jpg,640,480,peach,451,137,485,173
CTR_127.jpg,640,480,peach,354,258,379,288
CTR_127.jpg,640,480,peach,304,322,336,355
CTR_127.jpg,640,480,peach,329,338,360,372
CTR_127.jpg,640,480,peach,275,398,303,426
CTR_127.jpg,640,480,peach,279,425,305,456
CTR_127.jpg,640,480,peach,406,290,439,325
CTR_127.jpg,640,480,peach,554,65,593,105
CTR_127.jpg,640,480,peach,578,123,612,159
CTR_127.jpg,640,480,peach,513,100,546,133
CTR_127.jpg,640,480,peach,508,131,542,160
CTR_127.jpg,640,480,peach,537,137,569,167
CTR_127.jpg,640,480,peach,491,241,521,269
CTR_127.jpg,640,480,peach,427,388,454,412
CTR_127.jpg,640,480,peach,450,243,479,271
CTR_26.jpg,640,481,peach,422,184,458,226
CTR_26.jpg,640,481,peach,438,214,472,251
CTR_26.jpg,640,481,peach,388,232,424,262
CTR_26.jpg,640,481,peach,158,206,185,232
CTR_26.jpg,640,481,peach,173,217,199,238
CTR_26.jpg,640,481,peach,185,200,210,222
CTR_26.jpg,640,481,peach,232,139,281,180
CTR_26.jpg,640,481,peach,1,224,31,257
CTR_26.jpg,640,481,peach,1,294,27,329
CTR_26.jpg,640,481,peach,303,1,348,33
CTR_26.jpg,640,481,peach,1,321,15,353
CTR_92.jpg,640,480,peach,445,114,490,153
CTR_92.jpg,640,480,peach,463,277,498,316
CTR_92.jpg,640,480,peach,447,311,479,349
CTR_92.jpg,640,480,peach,296,382,343,431
CTR_92.jpg,640,480,peach,334,401,375,441
CTR_92.jpg,640,480,peach,301,417,345,454
CTR_92.jpg,640,480,peach,293,451,323,479
CTR_92.jpg,640,480,peach,609,279,639,315
CTR_92.jpg,640,480,peach,548,413,580,450
CTR_92.jpg,640,480,peach,259,356,285,382
CTR_92.jpg,640,480,peach,271,379,295,403
CTR_92.jpg,640,480,peach,519,364,552,400
CTR_92.jpg,640,480,peach,309,290,343,323
CTR_92.jpg,640,480,peach,138,428,161,454
CTR_92.jpg,640,480,peach,556,446,579,473
CTR_299.jpg,480,640,peach,67,314,91,336
CTR_299.jpg,480,640,peach,77,323,100,347
CTR_299.jpg,480,640,peach,421,55,449,85
CTR_299.jpg,480,640,peach,444,57,471,81
CTR_299.jpg,480,640,peach,429,42,456,67
CTR_299.jpg,480,640,peach,467,50,493,74
CTR_299.jpg,480,640,peach,487,32,513,59
CTR_299.jpg,480,640,peach,509,47,533,76
CTR_299.jpg,480,640,peach,306,338,334,367
CTR_299.jpg,480,640,peach,300,437,325,468
CTR_299.jpg,480,640,peach,336,419,365,453
CTR_56.jpg,640,480,peach,355,42,410,93
CTR_56.jpg,640,480,peach,338,89,385,136
CTR_56.jpg,640,480,peach,344,131,385,171
CTR_56.jpg,640,480,peach,371,151,416,202
CTR_56.jpg,640,480,peach,370,113,418,161
CTR_56.jpg,640,480,peach,373,75,421,120
CTR_56.jpg,640,480,peach,403,73,451,115
CTR_56.jpg,640,480,peach,428,85,487,140
CTR_56.jpg,640,480,peach,452,129,501,182
CTR_56.jpg,640,480,peach,301,321,338,359
CTR_56.jpg,640,480,peach,332,313,366,353
CTR_56.jpg,640,480,peach,299,355,335,387
CTR_56.jpg,640,480,peach,320,368,354,401
CTR_56.jpg,640,480,peach,320,396,357,433
CTR_56.jpg,640,480,peach,573,320,596,342
CTR_56.jpg,640,480,peach,582,337,607,365
CTR_56.jpg,640,480,peach,607,332,631,359
CTR_56.jpg,640,480,peach,618,409,640,437
CTR_56.jpg,640,480,peach,470,186,499,232
CTR_56.jpg,640,480,peach,472,246,511,285
CTR_56.jpg,640,480,peach,433,122,466,156
CTR_209.jpg,640,481,peach,146,400,170,424
CTR_209.jpg,640,481,peach,45,228,70,253
CTR_209.jpg,640,481,peach,36,245,64,268
CTR_209.jpg,640,481,peach,292,232,318,258
CTR_209.jpg,640,481,peach,257,278,283,301
CTR_209.jpg,640,481,peach,324,134,341,157
CTR_97.jpg,640,480,peach,6,297,35,334
CTR_97.jpg,640,480,peach,16,321,47,362
CTR_97.jpg,640,480,peach,30,297,65,333
CTR_97.jpg,640,480,peach,55,422,86,455
CTR_97.jpg,640,480,peach,92,311,120,350
CTR_97.jpg,640,480,peach,179,311,210,348
CTR_97.jpg,640,480,peach,231,362,258,392
CTR_97.jpg,640,480,peach,245,381,268,409
CTR_97.jpg,640,480,peach,244,410,268,438
CTR_97.jpg,640,480,peach,371,424,398,458
CTR_97.jpg,640,480,peach,351,375,377,402
CTR_97.jpg,640,480,peach,356,359,384,387
CTR_97.jpg,640,480,peach,365,273,397,304
CTR_97.jpg,640,480,peach,333,237,366,269
CTR_97.jpg,640,480,peach,260,197,292,225
CTR_97.jpg,640,480,peach,357,105,382,137
CTR_97.jpg,640,480,peach,398,153,436,194
CTR_97.jpg,640,480,peach,505,231,536,264
CTR_97.jpg,640,480,peach,485,254,514,281
CTR_97.jpg,640,480,peach,497,273,527,303
CTR_97.jpg,640,480,peach,478,270,502,295
CTR_97.jpg,640,480,peach,494,105,534,139
CTR_97.jpg,640,480,peach,1,450,22,479
CTR_69.jpg,640,480,peach,346,169,391,211
CTR_69.jpg,640,480,peach,299,216,335,264
CTR_69.jpg,640,480,peach,424,186,452,229
CTR_69.jpg,640,480,peach,396,181,435,220
CTR_69.jpg,640,480,peach,348,431,380,453
CTR_69.jpg,640,480,peach,554,447,589,480
CTR_181.jpg,480,640,peach,230,239,262,266
CTR_181.jpg,480,640,peach,43,207,68,232
CTR_181.jpg,480,640,peach,55,217,83,242
CTR_181.jpg,480,640,peach,46,232,81,262
CTR_181.jpg,480,640,peach,102,281,127,308
CTR_181.jpg,480,640,peach,24,337,57,364
CTR_181.jpg,480,640,peach,2,352,37,378
CTR_181.jpg,480,640,peach,2,373,35,398
CTR_181.jpg,480,640,peach,26,388,51,411
CTR_181.jpg,480,640,peach,289,441,316,472
CTR_304.jpg,481,640,peach,216,137,244,167
CTR_304.jpg,481,640,peach,239,139,266,163
CTR_304.jpg,481,640,peach,224,124,251,149
CTR_304.jpg,481,640,peach,251,30,278,56
CTR_304.jpg,481,640,peach,256,46,284,71
CTR_304.jpg,481,640,peach,248,64,273,89
CTR_304.jpg,481,640,peach,262,132,288,156
CTR_304.jpg,481,640,peach,282,114,308,141
CTR_304.jpg,481,640,peach,304,129,328,158
CTR_304.jpg,481,640,peach,567,225,598,256
CTR_304.jpg,481,640,peach,101,420,129,449
CTR_224.jpg,640,480,peach,215,175,263,223
CTR_224.jpg,640,480,peach,86,225,111,251
CTR_224.jpg,640,480,peach,95,206,124,231
CTR_224.jpg,640,480,peach,107,232,128,251
CTR_224.jpg,640,480,peach,165,408,196,437
CTR_224.jpg,640,480,peach,180,424,212,459
CTR_224.jpg,640,480,peach,199,404,228,432
CTR_224.jpg,640,480,peach,190,369,226,402
CTR_224.jpg,640,480,peach,270,364,295,391
CTR_224.jpg,640,480,peach,535,114,572,151
CTR_224.jpg,640,480,peach,121,436,143,460
CTR_224.jpg,640,480,peach,140,433,161,457
CTR_224.jpg,640,480,peach,548,423,578,452
CTR_224.jpg,640,480,peach,530,449,556,476
CTR_224.jpg,640,480,peach,622,359,639,390
CTR_224.jpg,640,480,peach,601,69,628,95
CTR_224.jpg,640,480,peach,363,364,391,392
CTR_224.jpg,640,480,peach,1,93,31,128
CTR_224.jpg,640,480,peach,401,306,431,335
CTR_224.jpg,640,480,peach,122,1,163,31
CTR_224.jpg,640,480,peach,378,195,409,231
CTR_23.jpg,640,480,peach,44,245,90,292
CTR_23.jpg,640,480,peach,208,115,250,161
CTR_23.jpg,640,480,peach,357,183,387,213
CTR_23.jpg,640,480,peach,44,116,84,163
CTR_23.jpg,640,480,peach,34,138,68,174
CTR_23.jpg,640,480,peach,613,97,638,138
CTR_23.jpg,640,480,peach,63,433,111,479
CTR_23.jpg,640,480,peach,150,353,180,393
CTR_298.jpg,480,640,peach,501,117,557,172
CTR_298.jpg,480,640,peach,540,141,589,191
CTR_298.jpg,480,640,peach,529,181,582,231
CTR_298.jpg,480,640,peach,527,209,568,241
CTR_298.jpg,480,640,peach,527,226,586,276
CTR_298.jpg,480,640,peach,472,186,527,237
CTR_298.jpg,480,640,peach,596,398,626,433
CTR_298.jpg,480,640,peach,65,248,91,273
CTR_298.jpg,480,640,peach,465,284,502,333
CTR_298.jpg,480,640,peach,375,270,424,309
CTR_156.jpg,480,640,peach,5,85,30,110
CTR_156.jpg,480,640,peach,51,164,74,192
CTR_156.jpg,480,640,peach,338,44,369,78
CTR_156.jpg,480,640,peach,340,72,374,108
CTR_156.jpg,480,640,peach,276,112,302,137
CTR_156.jpg,480,640,peach,295,104,321,134
CTR_156.jpg,480,640,peach,454,77,486,110
CTR_156.jpg,480,640,peach,453,104,485,139
CTR_156.jpg,480,640,peach,456,137,488,173
CTR_156.jpg,480,640,peach,462,165,492,198
CTR_156.jpg,480,640,peach,435,148,465,181
CTR_156.jpg,480,640,peach,438,131,466,159
CTR_156.jpg,480,640,peach,439,283,471,312
CTR_156.jpg,480,640,peach,424,300,452,331
CTR_156.jpg,480,640,peach,452,322,480,351
CTR_156.jpg,480,640,peach,302,370,337,408
CTR_270.jpg,480,640,peach,86,149,128,187
